order_id,order_date,customer_id,category,product,unit_price,quantity,discount_pct,gross_amount,discount_amount,net_amount,region,sales_channel,payment_method,is_returned
ORD113830,2025-10-02,CUST01037,Beauty,Lipstick,12.77,2,0,25.54,0.0,25.54,Central,Website,Cash on Delivery,False
ORD114099,2025-10-02,CUST03332,Beauty,Hair Dryer,30.94,3,0,92.82,0.0,92.82,West,Marketplace,Net Banking,False
ORD104947,2025-10-02,CUST02302,Home & Kitchen,Coffee Maker,54.76,3,0,164.28,0.0,164.28,South,Mobile App,Credit Card,False
ORD107932,2025-10-02,CUST01822,Electronics,Laptop Stand,28.58,1,0,28.58,0.0,28.58,South,Website,Debit Card,False
ORD101048,2025-10-02,CUST00782,Beauty,Shampoo,10.53,1,0,10.53,0.0,10.53,South,Marketplace,Credit Card,False
ORD101763,2025-10-02,CUST00025,Home & Kitchen,LED Desk Lamp,18.16,2,5,36.32,1.82,34.5,North,Website,UPI,False
ORD114295,2025-10-02,CUST02486,Fashion,Cotton T-Shirt,11.97,1,0,11.97,0.0,11.97,East,Mobile App,Debit Card,False
ORD113236,2025-10-02,CUST03260,Sports,Water Bottle,9.36,2,0,18.72,0.0,18.72,North,Mobile App,Net Banking,False
ORD106398,2025-10-02,CUST02722,Electronics,USB-C Cable,7.38,3,10,22.14,2.21,19.93,East,Website,Net Banking,False
ORD111361,2025-10-02,CUST01534,Sports,Dumbbell Set,50.35,2,5,100.7,5.04,95.66,Central,Mobile App,Net Banking,False
ORD108118,2025-10-02,CUST00915,Home & Kitchen,Storage Bins,19.97,1,0,19.97,0.0,19.97,South,Website,Net Banking,False
ORD100799,2025-10-03,CUST00475,Sports,Water Bottle,8.17,3,5,24.51,1.23,23.28,West,Website,Credit Card,False
ORD107951,2025-10-03,CUST02163,Sports,Resistance Bands,13.72,5,0,68.6,0.0,68.6,North,Marketplace,Cash on Delivery,False
ORD106185,2025-10-03,CUST03273,Beauty,Sunscreen SPF50,17.15,2,0,34.3,0.0,34.3,Central,Mobile App,Cash on Delivery,False
ORD101565,2025-10-03,CUST01463,Fashion,Sunglasses,23.9,1,0,23.9,0.0,23.9,North,Website,Credit Card,False
ORD114441,2025-10-03,CUST00318,Beauty,Shampoo,9.44,1,5,9.44,0.47,8.97,East,Mobile App,UPI,False
ORD114395,2025-10-03,CUST02675,Sports,Water Bottle,9.11,3,0,27.33,0.0,27.33,North,Mobile App,UPI,True
ORD109426,2025-10-03,CUST03348,Electronics,Laptop Stand,28.42,1,0,28.42,0.0,28.42,North,Website,Net Banking,False
ORD112172,2025-10-03,CUST03101,Fashion,Cotton T-Shirt,12.43,2,20,24.86,4.97,19.89,Central,Website,Cash on Delivery,False
ORD110325,2025-10-03,CUST00477,Beauty,Sunscreen SPF50,17.47,1,0,17.47,0.0,17.47,Central,Mobile App,Cash on Delivery,False
ORD101575,2025-10-03,CUST01107,Electronics,Bluetooth Speaker,59.0,1,0,59.0,0.0,59.0,East,Website,Credit Card,False
ORD111596,2025-10-03,CUST02629,Home & Kitchen,Blender,45.95,1,0,45.95,0.0,45.95,North,Mobile App,Cash on Delivery,False
ORD105093,2025-10-03,CUST01509,Beauty,Lipstick,14.1,3,0,42.3,0.0,42.3,East,Mobile App,Net Banking,False
ORD112184,2025-10-03,CUST01553,Electronics,Laptop Stand,33.16,1,0,33.16,0.0,33.16,North,Website,Debit Card,False
ORD114962,2025-10-03,CUST01288,Electronics,USB-C Cable,8.3,4,0,33.2,0.0,33.2,East,Website,Credit Card,False
ORD108858,2025-10-03,CUST00982,Electronics,Smartphone Case,13.74,1,20,13.74,2.75,10.99,East,Website,Cash on Delivery,False
ORD108511,2025-10-03,CUST00586,Electronics,Smartphone Case,15.45,2,5,30.9,1.54,29.36,East,Mobile App,Debit Card,False
ORD102081,2025-10-03,CUST00569,Sports,Running Shorts,17.51,1,0,17.51,0.0,17.51,North,Website,Debit Card,False
ORD112975,2025-10-03,CUST00901,Electronics,Bluetooth Speaker,65.83,2,0,131.66,0.0,131.66,North,Website,UPI,False
ORD112827,2025-10-03,CUST03030,Electronics,USB-C Cable,7.79,3,0,23.37,0.0,23.37,Central,Mobile App,Credit Card,False
ORD103819,2025-10-03,CUST01280,Beauty,Face Moisturizer,19.74,1,10,19.74,1.97,17.77,Central,Mobile App,Net Banking,False
ORD109063,2025-10-03,CUST00752,Beauty,Shampoo,9.35,2,0,18.7,0.0,18.7,South,Mobile App,UPI,False
ORD113747,2025-10-03,CUST00994,Fashion,Running Shoes,60.0,2,0,120.0,0.0,120.0,Central,Website,Credit Card,False
ORD103244,2025-10-03,CUST01251,Electronics,Smartphone Case,15.35,1,10,15.35,1.54,13.81,West,Marketplace,Net Banking,False
ORD110412,2025-10-03,CUST00154,Home & Kitchen,Coffee Maker,56.06,3,0,168.18,0.0,168.18,West,Mobile App,Debit Card,False
ORD101148,2025-10-03,CUST03104,Beauty,Lipstick,13.63,2,5,27.26,1.36,25.9,Central,Website,Credit Card,False
ORD102431,2025-10-03,CUST01591,Home & Kitchen,Blender,41.88,1,0,41.88,0.0,41.88,Central,Website,Cash on Delivery,False
ORD103241,2025-10-03,CUST02551,Sports,Running Shorts,18.96,1,5,18.96,0.95,18.01,South,Website,Net Banking,False
ORD102299,2025-10-03,CUST01930,Beauty,Shampoo,10.76,2,0,21.52,0.0,21.52,East,Mobile App,Cash on Delivery,False
ORD100840,2025-10-04,CUST01483,Electronics,Laptop Stand,28.21,3,0,84.63,0.0,84.63,North,Website,UPI,False
ORD102507,2025-10-04,CUST01186,Sports,Yoga Mat,19.73,1,0,19.73,0.0,19.73,North,Mobile App,Credit Card,True
ORD111874,2025-10-04,CUST03221,Fashion,Cotton T-Shirt,12.34,1,0,12.34,0.0,12.34,East,Website,Credit Card,False
ORD103541,2025-10-04,CUST03254,Sports,Running Shorts,15.87,1,0,15.87,0.0,15.87,North,Website,Net Banking,False
ORD110465,2025-10-04,CUST02132,Home & Kitchen,Blender,38.34,1,0,38.34,0.0,38.34,South,Website,Credit Card,False
ORD112728,2025-10-04,CUST02639,Sports,Yoga Mat,19.06,1,20,19.06,3.81,15.25,West,Mobile App,UPI,False
ORD107354,2025-10-04,CUST00009,Sports,Yoga Mat,18.17,1,0,18.17,0.0,18.17,Central,Website,UPI,False
ORD114811,2025-10-04,CUST01746,Electronics,USB-C Cable,7.98,1,0,7.98,0.0,7.98,East,Website,Debit Card,False
ORD114199,2025-10-04,CUST00257,Sports,Running Shorts,16.78,2,0,33.56,0.0,33.56,West,Mobile App,Net Banking,False
ORD101059,2025-10-04,CUST00962,Sports,Yoga Mat,22.42,3,0,67.26,0.0,67.26,East,Mobile App,Debit Card,False
ORD102050,2025-10-04,CUST00738,Fashion,Denim Jacket,47.61,1,0,47.61,0.0,47.61,Central,Website,UPI,False
ORD103014,2025-10-04,CUST01167,Home & Kitchen,LED Desk Lamp,18.39,2,0,36.78,0.0,36.78,West,Mobile App,Debit Card,False
ORD101196,2025-10-04,CUST01694,Fashion,Backpack,34.62,1,0,34.62,0.0,34.62,South,Website,UPI,False
ORD107989,2025-10-04,CUST01579,Beauty,Lipstick,15.46,2,0,30.92,0.0,30.92,East,Mobile App,Credit Card,False
ORD113063,2025-10-04,CUST03261,Electronics,Wireless Earbuds,47.95,1,0,47.95,0.0,47.95,East,Website,UPI,False
ORD112783,2025-10-04,CUST01251,Sports,Water Bottle,8.65,1,0,8.65,0.0,8.65,Central,Mobile App,Credit Card,False
ORD112530,2025-10-04,CUST02197,Sports,Water Bottle,10.0,2,0,20.0,0.0,20.0,North,Mobile App,Debit Card,False
ORD111266,2025-10-04,CUST02965,Fashion,Running Shoes,71.19,2,0,142.38,0.0,142.38,North,Website,UPI,False
ORD112080,2025-10-04,CUST00045,Fashion,Denim Jacket,52.85,1,0,52.85,0.0,52.85,North,Marketplace,Cash on Delivery,False
ORD107770,2025-10-04,CUST01143,Electronics,USB-C Cable,7.88,4,5,31.52,1.58,29.94,North,Mobile App,Credit Card,False
ORD100686,2025-10-04,CUST02863,Beauty,Lipstick,15.12,5,10,75.6,7.56,68.04,South,Website,Cash on Delivery,False
ORD102121,2025-10-04,CUST00232,Electronics,Bluetooth Speaker,60.23,1,0,60.23,0.0,60.23,Central,Website,UPI,False
ORD104343,2025-10-04,CUST00078,Beauty,Lipstick,14.64,2,0,29.28,0.0,29.28,South,Website,UPI,False
ORD109795,2025-10-05,CUST01378,Home & Kitchen,LED Desk Lamp,18.28,3,0,54.84,0.0,54.84,East,Website,Net Banking,False
ORD105699,2025-10-05,CUST03063,Home & Kitchen,Non-stick Pan,25.63,1,15,25.63,3.84,21.79,Central,Website,UPI,False
ORD107199,2025-10-05,CUST02356,Sports,Running Shorts,15.68,1,10,15.68,1.57,14.11,West,Marketplace,Debit Card,False
ORD101477,2025-10-05,CUST02083,Home & Kitchen,Coffee Maker,61.99,2,0,123.98,0.0,123.98,West,Website,Credit Card,False
ORD101735,2025-10-05,CUST03019,Beauty,Lipstick,14.84,1,5,14.84,0.74,14.1,West,Mobile App,UPI,False
ORD107746,2025-10-05,CUST01759,Sports,Resistance Bands,16.2,1,5,16.2,0.81,15.39,North,Website,UPI,False
ORD103436,2025-10-05,CUST03460,Sports,Resistance Bands,14.16,2,0,28.32,0.0,28.32,West,Mobile App,Cash on Delivery,False
ORD111933,2025-10-05,CUST02844,Home & Kitchen,Coffee Maker,51.92,1,10,51.92,5.19,46.73,East,Mobile App,Net Banking,False
ORD108940,2025-10-05,CUST00097,Sports,Dumbbell Set,41.95,1,0,41.95,0.0,41.95,North,Website,Debit Card,False
ORD102426,2025-10-05,CUST02585,Sports,Water Bottle,9.91,1,0,9.91,0.0,9.91,South,Website,Debit Card,False
ORD101912,2025-10-05,CUST02984,Fashion,Running Shoes,71.23,1,0,71.23,0.0,71.23,North,Website,UPI,False
ORD110547,2025-10-05,CUST02922,Fashion,Running Shoes,73.8,3,0,221.4,0.0,221.4,North,Website,Debit Card,False
ORD111991,2025-10-05,CUST01121,Sports,Running Shorts,17.62,5,0,88.1,0.0,88.1,South,Website,Debit Card,False
ORD103951,2025-10-05,CUST01672,Electronics,USB-C Cable,7.71,1,0,7.71,0.0,7.71,South,Website,Debit Card,False
ORD104070,2025-10-05,CUST01140,Home & Kitchen,Non-stick Pan,27.42,2,0,54.84,0.0,54.84,North,Website,Credit Card,False
ORD108875,2025-10-05,CUST00987,Beauty,Face Moisturizer,18.39,3,5,55.17,2.76,52.41,Central,Website,Cash on Delivery,False
ORD109734,2025-10-05,CUST02089,Home & Kitchen,Coffee Maker,54.39,2,0,108.78,0.0,108.78,Central,Website,Net Banking,False
ORD106420,2025-10-05,CUST03248,Sports,Water Bottle,8.61,2,5,17.22,0.86,16.36,East,Marketplace,Net Banking,False
ORD110027,2025-10-06,CUST01304,Electronics,USB-C Cable,9.18,3,0,27.54,0.0,27.54,East,Marketplace,Net Banking,False
ORD102634,2025-10-06,CUST02987,Home & Kitchen,LED Desk Lamp,22.26,1,0,22.26,0.0,22.26,West,Website,Credit Card,False
ORD111961,2025-10-06,CUST01140,Fashion,Denim Jacket,52.78,3,5,158.34,7.92,150.42,East,Website,Debit Card,False
ORD105845,2025-10-06,CUST02100,Electronics,USB-C Cable,8.09,1,0,8.09,0.0,8.09,South,Website,Debit Card,False
ORD112996,2025-10-06,CUST02732,Electronics,Smartphone Case,14.47,1,15,14.47,2.17,12.3,East,Marketplace,UPI,False
ORD110318,2025-10-06,CUST02519,Fashion,Denim Jacket,53.46,3,20,160.38,32.08,128.3,Central,Mobile App,Debit Card,False
ORD101381,2025-10-06,CUST00214,Home & Kitchen,Coffee Maker,53.6,1,0,53.6,0.0,53.6,West,Mobile App,Debit Card,False
ORD101821,2025-10-06,CUST02135,Beauty,Hair Dryer,33.28,5,0,166.4,0.0,166.4,North,Marketplace,Net Banking,False
ORD105160,2025-10-06,CUST02822,Fashion,Backpack,32.66,4,0,130.64,0.0,130.64,East,Marketplace,Credit Card,False
ORD112268,2025-10-06,CUST00062,Fashion,Cotton T-Shirt,12.57,3,0,37.71,0.0,37.71,North,Mobile App,Credit Card,False
ORD104203,2025-10-06,CUST00424,Electronics,USB-C Cable,7.54,1,15,7.54,1.13,6.41,East,Mobile App,UPI,False
ORD105494,2025-10-06,CUST01372,Electronics,Bluetooth Speaker,66.94,1,20,66.94,13.39,53.55,East,Website,Credit Card,False
ORD113673,2025-10-06,CUST02408,Sports,Water Bottle,9.38,1,0,9.38,0.0,9.38,West,Mobile App,Cash on Delivery,False
ORD110937,2025-10-06,CUST03404,Home & Kitchen,Coffee Maker,54.17,2,0,108.34,0.0,108.34,Central,Website,Net Banking,False
ORD111938,2025-10-06,CUST01311,Electronics,USB-C Cable,8.1,1,0,8.1,0.0,8.1,North,Website,Net Banking,False
ORD113542,2025-10-06,CUST01893,Sports,Running Shorts,16.04,1,5,16.04,0.8,15.24,South,Mobile App,Cash on Delivery,False
ORD105588,2025-10-06,CUST02751,Sports,Resistance Bands,16.26,1,0,16.26,0.0,16.26,North,Mobile App,Debit Card,False
ORD109505,2025-10-06,CUST01543,Sports,Water Bottle,8.35,3,10,25.05,2.5,22.55,West,Website,Credit Card,False
ORD111115,2025-10-06,CUST00505,Home & Kitchen,Blender,41.58,1,0,41.58,0.0,41.58,South,Mobile App,Net Banking,False
ORD111733,2025-10-07,CUST01461,Electronics,USB-C Cable,8.95,1,0,8.95,0.0,8.95,Central,Website,Debit Card,False
ORD108571,2025-10-07,CUST02689,Beauty,Shampoo,10.76,1,0,10.76,0.0,10.76,East,Website,Net Banking,False
ORD114191,2025-10-07,CUST01714,Home & Kitchen,Storage Bins,17.18,1,10,17.18,1.72,15.46,North,Website,Net Banking,False
ORD109208,2025-10-07,CUST00157,Sports,Yoga Mat,21.24,1,20,21.24,4.25,16.99,West,Mobile App,Net Banking,False
ORD107185,2025-10-07,CUST01183,Sports,Running Shorts,17.64,1,0,17.64,0.0,17.64,South,Mobile App,Credit Card,False
ORD107850,2025-10-07,CUST02031,Sports,Running Shorts,15.61,1,0,15.61,0.0,15.61,South,Website,Credit Card,False
ORD109740,2025-10-07,CUST00834,Fashion,Sunglasses,23.98,2,0,47.96,0.0,47.96,Central,Mobile App,Cash on Delivery,False
ORD100408,2025-10-07,CUST01490,Fashion,Denim Jacket,53.76,2,0,107.52,0.0,107.52,Central,Mobile App,UPI,False
ORD113142,2025-10-07,CUST00873,Electronics,Wireless Earbuds,47.55,1,0,47.55,0.0,47.55,South,Website,UPI,False
ORD107041,2025-10-07,CUST00269,Sports,Running Shorts,15.98,1,0,15.98,0.0,15.98,East,Website,Debit Card,False
ORD109858,2025-10-07,CUST02186,Home & Kitchen,Coffee Maker,58.85,2,0,117.7,0.0,117.7,East,Website,Net Banking,False
ORD102323,2025-10-07,CUST00733,Sports,Water Bottle,9.93,2,0,19.86,0.0,19.86,North,Mobile App,Debit Card,False
ORD111048,2025-10-07,CUST03054,Beauty,Hair Dryer,36.63,1,10,36.63,3.66,32.97,South,Mobile App,Cash on Delivery,False
ORD109167,2025-10-07,CUST00109,Electronics,Laptop Stand,29.49,1,0,29.49,0.0,29.49,Central,Website,Credit Card,False
ORD104825,2025-10-07,CUST00636,Sports,Resistance Bands,13.57,2,10,27.14,2.71,24.43,South,Marketplace,UPI,False
ORD107815,2025-10-07,CUST02010,Electronics,Wireless Earbuds,49.5,1,10,49.5,4.95,44.55,Central,Website,Credit Card,False
ORD104161,2025-10-07,CUST02142,Beauty,Face Moisturizer,18.04,2,0,36.08,0.0,36.08,Central,Mobile App,Credit Card,False
ORD114476,2025-10-07,CUST02474,Sports,Water Bottle,8.36,2,0,16.72,0.0,16.72,Central,Website,Credit Card,False
ORD112808,2025-10-08,CUST01499,Beauty,Lipstick,15.55,4,10,62.2,6.22,55.98,West,Marketplace,Debit Card,False
ORD105092,2025-10-08,CUST00192,Beauty,Sunscreen SPF50,15.13,3,0,45.39,0.0,45.39,South,Mobile App,UPI,False
ORD104057,2025-10-08,CUST01804,Sports,Running Shorts,16.98,1,0,16.98,0.0,16.98,Central,Website,UPI,False
ORD108742,2025-10-08,CUST00378,Fashion,Backpack,36.48,1,15,36.48,5.47,31.01,East,Mobile App,Cash on Delivery,False
ORD107067,2025-10-08,CUST02196,Home & Kitchen,LED Desk Lamp,18.97,2,0,37.94,0.0,37.94,Central,Website,Debit Card,False
ORD113563,2025-10-08,CUST00211,Sports,Water Bottle,8.69,1,5,8.69,0.43,8.26,North,Website,Debit Card,False
ORD106236,2025-10-08,CUST01444,Sports,Resistance Bands,14.8,1,0,14.8,0.0,14.8,South,Website,Debit Card,False
ORD112171,2025-10-08,CUST02743,Home & Kitchen,LED Desk Lamp,18.31,4,10,73.24,7.32,65.92,Central,Mobile App,UPI,False
ORD112563,2025-10-08,CUST01105,Electronics,Smartphone Case,17.02,3,20,51.06,10.21,40.85,Central,Website,Debit Card,False
ORD106055,2025-10-08,CUST02298,Sports,Running Shorts,18.65,2,5,37.3,1.86,35.44,West,Website,Debit Card,False
ORD108386,2025-10-08,CUST02883,Sports,Dumbbell Set,45.98,1,0,45.98,0.0,45.98,Central,Mobile App,Debit Card,False
ORD104500,2025-10-08,CUST01854,Home & Kitchen,Blender,39.37,2,0,78.74,0.0,78.74,Central,Website,Debit Card,False
ORD106448,2025-10-08,CUST02324,Home & Kitchen,LED Desk Lamp,21.07,2,0,42.14,0.0,42.14,South,Mobile App,Net Banking,False
ORD112667,2025-10-08,CUST02818,Fashion,Sunglasses,20.65,4,10,82.6,8.26,74.34,South,Website,Net Banking,False
ORD103889,2025-10-08,CUST01217,Sports,Resistance Bands,15.95,3,0,47.85,0.0,47.85,West,Mobile App,Cash on Delivery,False
ORD105632,2025-10-08,CUST03029,Sports,Resistance Bands,15.68,2,10,31.36,3.14,28.22,East,Website,UPI,False
ORD108056,2025-10-08,CUST01324,Beauty,Face Moisturizer,18.2,1,0,18.2,0.0,18.2,East,Website,Net Banking,False
ORD106519,2025-10-08,CUST00882,Sports,Water Bottle,9.97,1,0,9.97,0.0,9.97,Central,Mobile App,Credit Card,False
ORD112358,2025-10-08,CUST01977,Electronics,Smartphone Case,16.35,1,5,16.35,0.82,15.53,South,Website,Credit Card,False
ORD101756,2025-10-08,CUST00726,Sports,Dumbbell Set,47.81,1,0,47.81,0.0,47.81,North,Marketplace,UPI,False
ORD111182,2025-10-08,CUST00987,Electronics,USB-C Cable,8.85,1,0,8.85,0.0,8.85,East,Website,Cash on Delivery,False
ORD105017,2025-10-08,CUST01062,Electronics,USB-C Cable,7.56,3,0,22.68,0.0,22.68,South,Marketplace,Cash on Delivery,False
ORD106309,2025-10-08,CUST03189,Beauty,Hair Dryer,35.34,3,0,106.02,0.0,106.02,East,Mobile App,UPI,False
ORD108422,2025-10-08,CUST00676,Electronics,Smartphone Case,15.52,1,0,15.52,0.0,15.52,Central,Website,Net Banking,False
ORD108241,2025-10-09,CUST03336,Beauty,Sunscreen SPF50,18.27,1,0,18.27,0.0,18.27,North,Website,Cash on Delivery,False
ORD103315,2025-10-09,CUST00464,Sports,Resistance Bands,14.2,2,5,28.4,1.42,26.98,West,Mobile App,UPI,False
ORD101624,2025-10-09,CUST03397,Home & Kitchen,Blender,41.72,1,10,41.72,4.17,37.55,North,Mobile App,Net Banking,False
ORD109820,2025-10-09,CUST00388,Sports,Resistance Bands,15.95,1,0,15.95,0.0,15.95,South,Website,Debit Card,False
ORD102762,2025-10-09,CUST01070,Fashion,Running Shoes,59.08,1,0,59.08,0.0,59.08,South,Website,Debit Card,False
ORD110381,2025-10-09,CUST02979,Beauty,Face Moisturizer,17.47,1,0,17.47,0.0,17.47,North,Mobile App,UPI,False
ORD111798,2025-10-09,CUST01859,Fashion,Sunglasses,21.15,1,0,21.15,0.0,21.15,East,Mobile App,Debit Card,False
ORD108829,2025-10-09,CUST01163,Electronics,Wireless Earbuds,47.37,2,0,94.74,0.0,94.74,East,Mobile App,Credit Card,False
ORD100007,2025-10-09,CUST02978,Fashion,Denim Jacket,53.84,2,0,107.68,0.0,107.68,North,Marketplace,Credit Card,False
ORD103634,2025-10-09,CUST02427,Fashion,Running Shoes,74.57,2,10,149.14,14.91,134.23,North,Mobile App,UPI,False
ORD112120,2025-10-09,CUST00522,Home & Kitchen,Storage Bins,16.69,1,20,16.69,3.34,13.35,Central,Mobile App,UPI,False
ORD114339,2025-10-09,CUST02037,Beauty,Sunscreen SPF50,17.7,3,0,53.1,0.0,53.1,East,Mobile App,Debit Card,False
ORD113592,2025-10-09,CUST02653,Electronics,Bluetooth Speaker,55.42,2,0,110.84,0.0,110.84,East,Mobile App,UPI,False
ORD109903,2025-10-09,CUST02591,Beauty,Hair Dryer,36.76,2,0,73.52,0.0,73.52,South,Website,Credit Card,False
ORD100566,2025-10-09,CUST02984,Home & Kitchen,Blender,42.93,2,0,85.86,0.0,85.86,South,Website,Debit Card,False
ORD107926,2025-10-09,CUST00661,Home & Kitchen,Blender,41.19,1,5,41.19,2.06,39.13,East,Marketplace,Credit Card,False
ORD108026,2025-10-09,CUST00961,Fashion,Running Shoes,60.4,1,0,60.4,0.0,60.4,Central,Marketplace,UPI,False
ORD102605,2025-10-09,CUST03002,Electronics,Bluetooth Speaker,64.87,1,0,64.87,0.0,64.87,Central,Mobile App,Cash on Delivery,False
ORD112987,2025-10-09,CUST00063,Electronics,Laptop Stand,29.97,1,20,29.97,5.99,23.98,Central,Mobile App,Credit Card,False
ORD109187,2025-10-09,CUST01524,Fashion,Sunglasses,23.81,1,0,23.81,0.0,23.81,South,Website,Cash on Delivery,True
ORD101906,2025-10-09,CUST00035,Electronics,Laptop Stand,34.31,1,5,34.31,1.72,32.59,East,Mobile App,Credit Card,False
ORD100139,2025-10-09,CUST03007,Home & Kitchen,Storage Bins,19.43,3,0,58.29,0.0,58.29,West,Website,Cash on Delivery,False
ORD108524,2025-10-09,CUST03261,Electronics,Wireless Earbuds,46.47,2,0,92.94,0.0,92.94,Central,Mobile App,Debit Card,False
ORD104871,2025-10-10,CUST00908,Fashion,Sunglasses,24.89,2,0,49.78,0.0,49.78,East,Website,Credit Card,False
ORD100446,2025-10-10,CUST01578,Beauty,Face Moisturizer,16.7,3,0,50.1,0.0,50.1,Central,Mobile App,Cash on Delivery,False
ORD114207,2025-10-10,CUST03117,Home & Kitchen,Coffee Maker,62.16,2,0,124.32,0.0,124.32,Central,Mobile App,Cash on Delivery,False
ORD102684,2025-10-10,CUST02763,Sports,Running Shorts,16.5,1,0,16.5,0.0,16.5,West,Mobile App,Debit Card,False
ORD114381,2025-10-10,CUST03251,Electronics,Wireless Earbuds,40.81,1,10,40.81,4.08,36.73,West,Website,Cash on Delivery,False
ORD103628,2025-10-10,CUST01804,Fashion,Running Shoes,68.97,1,0,68.97,0.0,68.97,West,Marketplace,Credit Card,False
ORD109297,2025-10-10,CUST02572,Sports,Yoga Mat,20.02,1,15,20.02,3.0,17.02,Central,Website,Credit Card,False
ORD111740,2025-10-10,CUST02058,Fashion,Running Shoes,67.37,3,0,202.11,0.0,202.11,East,Website,Cash on Delivery,False
ORD114890,2025-10-10,CUST01522,Beauty,Sunscreen SPF50,18.4,1,0,18.4,0.0,18.4,East,Website,UPI,False
ORD100757,2025-10-10,CUST00762,Sports,Yoga Mat,18.9,1,5,18.9,0.94,17.96,South,Mobile App,Cash on Delivery,False
ORD112920,2025-10-10,CUST00518,Beauty,Hair Dryer,33.13,1,0,33.13,0.0,33.13,East,Mobile App,UPI,False
ORD108162,2025-10-10,CUST00972,Beauty,Lipstick,15.76,1,0,15.76,0.0,15.76,West,Marketplace,Debit Card,False
ORD109779,2025-10-10,CUST01758,Sports,Dumbbell Set,42.39,1,0,42.39,0.0,42.39,South,Mobile App,Net Banking,False
ORD100586,2025-10-10,CUST02209,Home & Kitchen,LED Desk Lamp,22.37,2,0,44.74,0.0,44.74,Central,Mobile App,UPI,False
ORD106166,2025-10-10,CUST01720,Sports,Yoga Mat,22.4,1,0,22.4,0.0,22.4,North,Website,Cash on Delivery,False
ORD113373,2025-10-10,CUST02796,Beauty,Hair Dryer,32.84,1,0,32.84,0.0,32.84,Central,Website,Debit Card,False
ORD101782,2025-10-10,CUST02044,Sports,Dumbbell Set,40.71,2,0,81.42,0.0,81.42,North,Mobile App,Debit Card,True
ORD111260,2025-10-10,CUST00860,Electronics,Smartphone Case,14.34,1,0,14.34,0.0,14.34,Central,Mobile App,UPI,False
ORD112881,2025-10-11,CUST02370,Home & Kitchen,LED Desk Lamp,20.62,2,0,41.24,0.0,41.24,South,Website,Cash on Delivery,False
ORD111484,2025-10-11,CUST00314,Home & Kitchen,Storage Bins,20.53,1,0,20.53,0.0,20.53,North,Website,Net Banking,False
ORD100295,2025-10-11,CUST02411,Beauty,Lipstick,13.38,2,0,26.76,0.0,26.76,East,Website,Net Banking,False
ORD100824,2025-10-11,CUST00948,Fashion,Denim Jacket,55.89,1,0,55.89,0.0,55.89,North,Mobile App,Cash on Delivery,False
ORD100144,2025-10-11,CUST02507,Electronics,Laptop Stand,31.46,2,0,62.92,0.0,62.92,East,Website,Cash on Delivery,False
ORD100503,2025-10-11,CUST02729,Home & Kitchen,LED Desk Lamp,21.46,1,0,21.46,0.0,21.46,East,Mobile App,Debit Card,False
ORD109369,2025-10-11,CUST00957,Fashion,Sunglasses,22.95,2,5,45.9,2.3,43.6,South,Website,Net Banking,False
ORD106504,2025-10-11,CUST01433,Sports,Yoga Mat,21.2,2,0,42.4,0.0,42.4,East,Website,UPI,False
ORD109519,2025-10-11,CUST01845,Beauty,Sunscreen SPF50,17.73,2,5,35.46,1.77,33.69,South,Mobile App,UPI,False
ORD102729,2025-10-11,CUST03263,Fashion,Cotton T-Shirt,11.5,1,0,11.5,0.0,11.5,South,Marketplace,Credit Card,False
ORD103568,2025-10-11,CUST01427,Beauty,Shampoo,11.08,1,5,11.08,0.55,10.53,South,Website,Cash on Delivery,False
ORD106879,2025-10-11,CUST02327,Sports,Running Shorts,15.79,2,5,31.58,1.58,30.0,North,Website,Credit Card,False
ORD109170,2025-10-12,CUST00050,Home & Kitchen,Storage Bins,17.09,3,5,51.27,2.56,48.71,South,Mobile App,UPI,False
ORD100164,2025-10-12,CUST00992,Beauty,Lipstick,14.91,1,0,14.91,0.0,14.91,Central,Mobile App,Debit Card,True
ORD107364,2025-10-12,CUST02638,Beauty,Shampoo,10.2,1,10,10.2,1.02,9.18,South,Mobile App,Debit Card,False
ORD108760,2025-10-12,CUST02114,Fashion,Denim Jacket,53.9,4,0,215.6,0.0,215.6,North,Mobile App,Credit Card,False
ORD114967,2025-10-12,CUST03396,Home & Kitchen,Blender,42.05,1,0,42.05,0.0,42.05,South,Mobile App,Debit Card,False
ORD102500,2025-10-12,CUST00111,Beauty,Shampoo,11.18,4,10,44.72,4.47,40.25,West,Website,UPI,False
ORD100730,2025-10-12,CUST02638,Sports,Yoga Mat,22.61,1,5,22.61,1.13,21.48,Central,Website,UPI,False
ORD107219,2025-10-12,CUST02357,Electronics,Smartphone Case,16.51,1,0,16.51,0.0,16.51,West,Website,Net Banking,False
ORD105518,2025-10-12,CUST03276,Beauty,Shampoo,9.55,1,0,9.55,0.0,9.55,South,Mobile App,Net Banking,False
ORD107409,2025-10-12,CUST01963,Home & Kitchen,Non-stick Pan,28.44,1,0,28.44,0.0,28.44,North,Website,Cash on Delivery,False
ORD111680,2025-10-12,CUST02108,Fashion,Running Shoes,59.67,3,0,179.01,0.0,179.01,South,Mobile App,Net Banking,False
ORD111954,2025-10-12,CUST01463,Fashion,Running Shoes,60.15,1,0,60.15,0.0,60.15,Central,Website,Debit Card,False
ORD107891,2025-10-12,CUST01609,Fashion,Backpack,38.37,1,0,38.37,0.0,38.37,East,Mobile App,Debit Card,False
